Z4%20Boatyard	-1	0.16154297,0.95605469;0.16120671,0.95946877;0.16021086,0.96275165;0.15859369,0.96577717;0.15641734,0.96842906;0.15376545,0.97060541;0.15073993,0.97222258;0.14745705,0.97321843;0.14404297,0.97355469;0.14062889,0.97321843;0.13734601,0.97222258;0.13432049,0.97060541;0.13166860,0.96842906;0.12949225,0.96577717;0.12787508,0.96275165;0.12687923,0.95946877;0.12654297,0.95605469;0.12687923,0.95264061;0.12787508,0.94935773;0.12949225,0.94633221;0.13166860,0.94368032;0.13432049,0.94150397;0.13734601,0.93988680;0.14062889,0.93889095;0.14404297,0.93855469;0.14745705,0.93889095;0.15073993,0.93988680;0.15376545,0.94150397;0.15641734,0.94368032;0.15859369,0.94633221;0.16021086,0.94935773;0.16120671,0.95264061
Z4%20Graveyard	-1	0.12504678,0.96276569;0.12471053,0.96617977;0.12371468,0.96946265;0.12209750,0.97248817;0.11992115,0.97514006;0.11726926,0.97731641;0.11424374,0.97893359;0.11096086,0.97992944;0.10754678,0.98026569;0.10413270,0.97992944;0.10084982,0.97893359;0.09782430,0.97731641;0.09517242,0.97514006;0.09299607,0.97248817;0.09137889,0.96946265;0.09038304,0.96617977;0.09004678,0.96276569;0.09038304,0.95935161;0.09137889,0.95606873;0.09299607,0.95304321;0.09517242,0.95039132;0.09782430,0.94821498;0.10084982,0.94659780;0.10413270,0.94560195;0.10754678,0.94526569;0.11096086,0.94560195;0.11424374,0.94659780;0.11726926,0.94821498;0.11992115,0.95039132;0.12209750,0.95304321;0.12371468,0.95606873;0.12471053,0.95935161
Z0%20WWII%20Bunker%20South	-1	0.83082505,0.97270674;0.83048879,0.97612082;0.82949294,0.97940370;0.82787577,0.98242921;0.82569942,0.98508110;0.82304753,0.98725745;0.82002201,0.98887463;0.81673913,0.98987048;0.81332505,0.99020674;0.80991097,0.98987048;0.80662809,0.98887463;0.80360257,0.98725745;0.80095068,0.98508110;0.79877433,0.98242921;0.79715716,0.97940370;0.79616131,0.97612082;0.79582505,0.97270674;0.79616131,0.96929265;0.79715716,0.96600978;0.79877433,0.96298426;0.80095068,0.96033237;0.80360257,0.95815602;0.80662809,0.95653884;0.80991097,0.95554299;0.81332505,0.95520674;0.81673913,0.95554299;0.82002201,0.95653884;0.82304753,0.95815602;0.82569942,0.96033237;0.82787577,0.96298426;0.82949294,0.96600978;0.83048879,0.96929265
Z2%20light%20house	-1	0.46671875,0.97607422;0.46638249,0.97948830;0.46538664,0.98277118;0.46376947,0.98579670;0.46159312,0.98844859;0.45894123,0.99062494;0.45591571,0.99224211;0.45263283,0.99323796;0.44921875,0.99357422;0.44580467,0.99323796;0.44252179,0.99224211;0.43949627,0.99062494;0.43684438,0.98844859;0.43466803,0.98579670;0.43305086,0.98277118;0.43205501,0.97948830;0.43171875,0.97607422;0.43205501,0.97266014;0.43305086,0.96937726;0.43466803,0.96635174;0.43684438,0.96369985;0.43949627,0.96152350;0.44252179,0.95990633;0.44580467,0.95891048;0.44921875,0.95857422;0.45263283,0.95891048;0.45591571,0.95990633;0.45894123,0.96152350;0.46159312,0.96369985;0.46376947,0.96635174;0.46538664,0.96937726;0.46638249,0.97266014
Z3%20Island%20Lighthouse	-1	0.22150390,0.97998047;0.22116764,0.98339455;0.22017179,0.98667743;0.21855462,0.98970295;0.21637827,0.99235484;0.21372638,0.99453119;0.21070086,0.99614836;0.20741798,0.99714421;0.20400390,0.99748047;0.20058982,0.99714421;0.19730694,0.99614836;0.19428142,0.99453119;0.19162953,0.99235484;0.18945318,0.98970295;0.18783601,0.98667743;0.18684016,0.98339455;0.18650390,0.97998047;0.18684016,0.97656639;0.18783601,0.97328351;0.18945318,0.97025799;0.19162953,0.96760610;0.19428142,0.96542975;0.19730694,0.96381258;0.20058982,0.96281673;0.20400390,0.96248047;0.20741798,0.96281673;0.21070086,0.96381258;0.21372638,0.96542975;0.21637827,0.96760610;0.21855462,0.97025799;0.22017179,0.97328351;0.22116764,0.97656639
Gas%20Station%20-%20Fish%20Factory%20%28A1%29	-30720	0.62767,0.63618
Gas%20Station%20-%20Tisno%20South%20%28A2%29	-30720	0.43714,0.72439
Gas%20Station%20-%20Tisno%20East%20%28A3%29	-30720	0.39162,0.72206
Gas%20Station%20-%20Airfield%20%28A4%29	-30720	0.17595,0.74823
Gas%20Station%20-%20Naval%20Base%20%28A4%29	-30720	0.06635,0.73733
Gas%20Station%20-%20Brick%20Factory%20%28B0%29	-30720	0.89191,0.58339
Gas%20Station%20-%20Prkno%20%28B1%29	-30720	0.67542,0.47654
Gas%20Station%20-%20Little%20Farm%20%28B2%29	-30720	0.47894,0.45065
Gas%20Station%20-%20Little%20Farm%20%28B3%29	-30720	0.24096,0.57384
Gas%20Station%20-%20Preko%20%28B4%29	-30720	0.07450,0.51706
Gas%20Station%20-%20Northwest%20%28C0%29	-30720	0.93450,0.33269
Gas%20Station%20-%20Northeast%20%28C0%29	-30720	0.89270,0.32881
Gas%20Station%20-%20WW2%20Bunker%20%28C1%29	-30720	0.73837,0.20453
Gas%20Station%20-%20Marof%20%28C3%29	-30720	0.27907,0.30848
Gas%20Station%20-%20Gorica%20%28D1%29	-30720	0.67270,0.03878
Gas%20Station%20-%20Samobor%20%28D3%29	-30720	0.21867,0.18725
Gas%20Station%20-%20D3%20Town%20%28D3%29	-30720	0.32883,0.09682
Gas%20Station%20-%20Ston%20%28D4%29	-30720	0.01842,0.18673
Gas%20Station%20-%20Vrsar%20%28Z0%29	-30720	0.99597,0.96381
Gas%20Station%20-%20Airfield%20North%20%28Z0%29	-30720	0.90475,0.85431
Gas%20Station%20-%20Airfield%20East%20%28Z0%29	-30720	0.82710,0.84965
Gas%20Station%20-%20Bunker%20%28Z2%29	-30720	0.58758,0.84986
Gas%20Station%20-%20Novigrad%20%28Z2%29	-30720	0.50060,0.85594
Gas%20Station%20-%20Boat%20Yard%20%28Z3%29	-30720	0.30500,0.90186
Gas%20Station%20-%20East%20Coast%20%28Z3%29	-30720	0.33881,0.90365
